"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,132938657,121201786,1,4,,,,5,69,"F",0,3,"N",69,0
2019,132938658,121201787,1,1,,,,,,"",,,"",,
2019,132938659,121201788,1,4,,,,5,39,"F",1,2,"R",39,0
2019,132938660,121201789,1,4,,,,5,69,"M",1,2,"R",69,0
2019,132938662,121201791,1,4,,,,5,15,"F",2,2,"R",15,0
2019,132938664,121201793,1,1,,,,,,"",,,"",,
2019,132938666,121201794,2,4,,,,5,35,"F",2,2,"R",35,0
2019,132938665,121201794,1,4,,,,5,46,"M",1,2,"U",46,0
2019,132933887,121193717,1,4,,,,5,12,"M",2,2,"R",12,0
2019,132938667,121201795,1,4,,,,5,31,"F",2,2,"R",31,0
2019,132938668,121201796,1,8,,,,,,"",,,"",,
2019,132938670,121201798,1,1,,,,,,"",,,"",,
2019,132933899,121201799,2,4,,,,5,51,"F",1,2,"R",51,0
2019,132933898,121201799,1,4,,,,5,52,"M",1,1,"R",52,0
2019,132938671,121201799,3,4,,,,5,29,"M",1,1,"R",29,0
2019,132938672,121201800,1,4,,,,5,17,"F",1,2,"R",17,0
2019,132938675,121201801,3,4,,,,4,,"F",1,2,"R",,
2019,132938674,121201801,2,4,,,,5,31,"F",1,2,"R",31,0
2019,132938673,121201801,1,4,,,,5,39,"M",1,2,"R",39,0
2019,132938676,121201802,1,4,,,,5,31,"M",1,2,"R",31,0
2019,132938677,121201803,1,4,,,,5,19,"M",2,2,"N",19,0
2019,132938678,121201804,1,8,,,,,,"",,,"",,
2019,132938679,121201805,1,4,,,,5,27,"F",2,2,"R",27,0
2019,132938680,121201806,1,4,,,,5,29,"F",1,2,"R",29,0
2019,132938681,121201807,1,4,,,,5,57,"F",2,2,"R",57,0
2019,132938682,121201808,1,1,,,,,,"",,,"",,
2019,132938683,121193728,1,4,,,,5,49,"F",2,2,"R",49,0
2019,132938685,121201809,1,4,,,,5,26,"F",1,2,"R",26,0
2019,132938686,121201810,1,4,,,,5,22,"M",1,1,"R",22,0
2019,132938687,121201811,1,4,,,,5,26,"F",1,2,"R",26,0
2019,132938691,121201815,1,4,,,,5,19,"F",2,2,"R",19,0
2019,132938692,121201816,1,4,,,,5,49,"M",1,2,"R",49,0
2019,132938693,121201816,2,4,,,,5,37,"M",2,2,"R",37,0
2019,132938694,121201817,1,4,,,,5,27,"M",1,2,"R",27,0
2019,132938695,121201818,1,4,,,,5,18,"F",2,2,"R",18,0
2019,132938698,121201820,2,4,,,,5,14,"M",2,2,"R",14,0
2019,132938697,121201820,1,4,,,,5,34,"F",1,2,"R",34,0
2019,132938700,121201821,2,4,,,,5,14,"M",4,2,"R",14,0
2019,132938699,121201821,1,4,,,,5,51,"M",4,2,"R",51,0
2019,132938701,121201822,1,4,,,,5,67,"F",1,2,"R",67,0
2019,132938704,121201823,3,8,,,,,,"",,,"",,
2019,132938702,121201823,1,4,,,,5,37,"F",2,2,"R",37,0
2019,132938703,121201823,2,4,,,,5,38,"F",2,2,"R",38,0
2019,132938705,121201824,1,4,,,,5,22,"F",2,2,"R",22,0
2019,132938706,121201825,1,8,,,,,,"",,,"",,
2019,132938707,121201826,1,4,,,,5,31,"F",2,2,"N",31,0
2019,132938708,121201827,1,4,,,,5,20,"F",2,3,"R",20,0
2019,132938709,121201828,1,4,,,,5,41,"F",1,2,"R",41,0
2019,132938710,121201829,1,1,,,,,,"",,,"",,
2019,132938711,121201830,1,1,,,,,,"",,,"",,
2019,132938712,121201831,1,4,,,,5,38,"F",1,2,"R",38,0
2019,132938713,121201832,1,4,,,,5,35,"F",1,2,"N",35,0
2019,132938714,121201833,1,4,,,,5,48,"F",2,2,"N",48,0
2019,132938715,121201834,2,4,,,,5,47,"F",2,2,"R",47,0
2019,132938716,121201835,1,1,,,,,,"",,,"",,
2019,132938718,121201837,1,4,,,,5,29,"F",2,2,"R",29,0
2019,132938719,121201838,1,8,,,,,,"",,,"",,
2019,132938720,121201839,1,4,,,,5,40,"F",1,1,"R",40,0
2019,132938721,121201840,1,1,,,,,,"",,,"",,
2019,132938722,121201841,1,4,,,,5,58,"F",1,2,"R",58,0
2019,132938723,121201842,1,1,,,,,,"",,,"",,
2019,132938726,121201843,3,3,,,,,,"",,,"",,
2019,132938724,121201843,1,4,,,,5,70,"M",2,2,"R",70,0
2019,132938725,121201843,2,4,,,,5,69,"F",2,2,"R",69,0
2019,132938728,121201844,2,4,,,,5,31,"M",2,2,"R",31,0
2019,132938727,121201844,1,4,,,,5,29,"M",2,2,"R",29,0
2019,132938729,121201845,1,4,,,,5,61,"M",1,1,"R",61,0
2019,132938730,121201846,1,4,,,,5,29,"M",1,2,"R",29,0
2019,132938731,121201847,1,1,,,,,,"",,,"",,
2019,132938732,121201848,1,4,,,,5,43,"M",1,3,"R",43,0
2019,132938733,121201849,1,8,,,,,,"",,,"",,
2019,132938734,121201850,1,1,,,,,,"",,,"",,
2019,132938735,121201850,2,4,,,,5,48,"M",2,2,"R",48,0
2019,132938736,121201851,1,4,,,,5,21,"F",1,2,"R",21,0
2019,132938738,121201851,3,4,,,,5,19,"F",1,2,"R",19,0
2019,132938737,121201851,2,4,,,,5,36,"F",1,2,"R",36,0
2019,132938741,121201852,3,4,,,,5,40,"M",1,2,"U",40,0
2019,132938739,121201852,1,4,,,,5,40,"M",1,2,"R",40,0
2019,132938740,121201852,2,4,,,,5,32,"M",1,2,"R",32,0
2019,132938742,121201853,1,4,,,,5,34,"F",1,2,"R",34,0
2019,132938743,121201854,1,4,,,,5,16,"M",1,2,"R",16,0
2019,132938744,121201855,1,4,,,,5,18,"M",2,2,"R",18,0
2019,132938745,121201856,1,4,,,,5,28,"M",2,2,"R",28,0
2019,132938746,121201857,1,4,,,,5,52,"M",1,2,"R",52,0
2019,132938747,121201858,1,4,,,,5,28,"F",2,2,"R",28,0
2019,132938748,121201859,1,4,,,,5,40,"F",2,2,"R",40,0
2019,132938750,121201860,2,4,,,,5,36,"F",1,2,"R",36,0
2019,132938749,121201860,1,4,,,,5,19,"F",1,2,"R",19,0
2019,132938751,121201861,1,4,,,,5,31,"F",1,2,"N",31,0
2019,132938752,121201862,1,4,,,,5,19,"M",1,1,"R",19,0
2019,132938753,121201863,1,4,,,,5,38,"F",2,2,"R",38,0
2019,132938754,121201864,1,4,,,,5,43,"M",1,2,"R",43,0
2019,132938755,121201865,1,4,,,,5,61,"M",1,2,"R",61,0
2019,132938756,121201866,1,4,,,,5,52,"F",1,2,"R",52,0
2019,132938757,121201867,1,3,,,,,,"",,,"",,
2019,132938758,121201868,1,4,,,,5,70,"M",4,2,"R",70,0
2019,132938759,121201869,1,4,,,,5,23,"F",2,3,"R",23,0
2019,132938760,121201870,1,4,,,,5,61,"M",1,2,"R",61,0
2019,132938761,121201871,1,8,,,,,,"",,,"",,
2019,132938762,121201872,1,4,,,,5,27,"F",1,2,"R",27,0
2019,132938763,121201873,1,1,,,,,,"",,,"",,
2019,132938766,121201874,3,4,,,,5,28,"M",2,2,"R",28,0
2019,132938765,121201874,2,4,,,,5,48,"M",1,2,"U",48,0
2019,132938764,121201874,1,4,,,,5,41,"M",1,2,"U",41,0
2019,132938767,121201875,1,1,,,,,,"",,,"",,
2019,132938768,121201876,1,4,,,,5,12,"M",2,2,"R",12,0
2019,132938769,121201877,1,1,,,,,,"",,,"",,
2019,132938770,121201878,1,1,,,,,,"",,,"",,
2019,132938779,121201880,1,4,,,,5,51,"M",0,3,"R",51,0
2019,132938780,121201881,1,8,,,,,,"",,,"",,
2019,132938781,121201882,1,4,,,,5,38,"M",1,1,"R",38,0
2019,132938782,121201883,1,1,,,,,,"",,,"",,
2019,132938783,121201884,1,4,,,,5,16,"M",1,1,"R",16,0
2019,132938784,121201885,1,4,,,,5,73,"F",1,2,"R",73,0
2019,132938785,121201886,1,4,,,,5,54,"F",1,2,"R",54,0
2019,132938786,121201887,1,4,,,,5,64,"F",0,3,"R",64,0
2019,132938787,121201888,1,8,,,,,,"",,,"",,
2019,132938788,121201889,1,1,,,,,,"",,,"",,
2019,132938789,121201890,1,8,,,,,,"",,,"",,
2019,132938791,121201891,2,1,,,,,,"",,,"",,
2019,132938790,121201891,1,4,,,,5,59,"F",1,3,"R",59,0
2019,132938793,121201892,2,4,,,,5,18,"F",1,2,"R",18,0
2019,132938792,121201892,1,4,,,,5,28,"M",2,2,"R",28,0
2019,132938794,121201893,1,4,,,,5,36,"F",2,2,"R",36,0
2019,132938795,121201894,1,4,,,,5,63,"F",1,1,"R",63,0
2019,132938796,121201895,1,4,,,,5,54,"M",1,2,"R",54,0
2019,132938797,121201896,1,4,,,,5,32,"M",1,1,"R",32,0
2019,132938800,121201898,1,4,,,,5,68,"M",1,2,"R",68,0
2019,132938801,121201899,1,4,,,,5,56,"M",1,2,"R",56,0
2019,132938802,121201900,1,4,,,,5,26,"F",2,2,"R",26,0
2019,132938804,121201901,2,4,,,,5,11,"M",1,2,"R",11,0
2019,132938803,121201901,1,4,,,,5,33,"F",1,2,"R",33,0
2019,132938805,121201902,1,8,,,,,,"",,,"",,
2019,132938806,121201903,1,4,,,,5,27,"F",1,1,"R",27,0
2019,132938807,121201904,1,4,,,,5,33,"F",2,2,"R",33,0
2019,132938808,121201905,1,4,,,,5,50,"M",2,2,"R",50,0
2019,132938809,121201906,2,4,,,,5,11,"F",0,3,"R",11,0
2019,132938810,121201907,1,1,,,,,,"",,,"",,
2019,132938811,121201908,1,4,,,,5,41,"F",2,2,"R",41,0
2019,132938812,121201909,1,1,,,,,,"",,,"",,
2019,132938813,121201910,1,4,,,,5,59,"M",1,2,"R",59,0
2019,132938814,121201911,1,4,,,,5,54,"M",1,2,"R",54,0
2019,132938815,121201912,1,4,,,,5,23,"F",2,2,"R",23,0
2019,132938816,121201913,1,4,,,,5,61,"M",2,2,"R",61,0
2019,132938817,121201914,1,4,,,,5,20,"F",1,2,"R",20,0
2019,132938818,121201915,1,4,,,,5,26,"F",1,2,"R",26,0
2019,132938819,121201916,1,4,,,,5,31,"M",1,2,"R",31,0
2019,132938820,121201917,1,4,,,,5,35,"M",2,2,"R",35,0
2019,132938821,121201918,1,1,,,,,,"",,,"",,
2019,132938822,121201919,1,1,,,,,,"",,,"",,
2019,132938824,121201921,1,4,,,,5,56,"M",2,2,"R",56,0
2019,132938825,121201921,2,4,,,,5,29,"F",1,2,"R",29,0
2019,132938826,121201922,1,4,,,,5,44,"M",1,1,"R",44,0
2019,132938827,121201923,1,4,,,,5,39,"F",2,3,"R",39,0
2019,132938828,121201924,1,1,,,,,,"",,,"",,
2019,132938831,121201925,3,4,,,,5,17,"F",1,2,"R",17,0
2019,132938829,121201925,1,4,,,,5,49,"F",1,2,"R",49,0
2019,132938830,121201925,2,4,,,,5,48,"M",1,2,"R",48,0
2019,132938832,121201926,1,4,,,,5,21,"F",2,2,"R",21,0
2019,132938833,121201927,1,4,,,,5,18,"F",1,2,"R",18,0
2019,132938834,121201928,1,4,,,,5,21,"F",2,2,"R",21,0
2019,132938835,121201929,1,4,,,,5,35,"F",1,1,"R",35,0
2019,132938836,121201930,1,4,,,,5,37,"F",1,2,"R",37,0
2019,132938839,121201931,3,4,,,,5,56,"F",0,3,"N",56,0
2019,132938837,121201931,1,4,,,,5,21,"F",1,2,"R",21,0
2019,132938838,121201931,2,4,,,,5,48,"F",0,3,"R",48,0
2019,132938320,121201506,1,4,,,,5,31,"F",2,2,"R",31,0
2019,132933776,121193635,1,1,,,,,,"",,,"",,
2019,132938368,121201547,3,8,,,,,,"",,,"",,
2019,132938367,121201547,2,4,,,,5,17,"F",2,2,"R",17,0
2019,132938366,121201547,1,4,,,,5,19,"M",2,2,"R",19,0
2019,132938378,121196497,1,8,,,,,,"",,,"",,
2019,132928652,121196501,2,4,,,,5,70,"F",1,2,"R",70,0
2019,132928651,121196501,1,4,,,,5,71,"M",1,2,"R",71,0
2019,132938403,121201573,1,4,,,,5,64,"M",2,2,"R",64,0
2019,132938414,121201581,1,4,,,,5,33,"M",2,2,"N",33,0
2019,132928675,121201581,2,4,,,,5,27,"F",2,2,"R",27,0
2019,132938416,121201584,1,8,,,,,,"",,,"",,
2019,132938429,121201595,1,4,,,,5,18,"F",1,1,"R",18,0
2019,132938430,121201596,1,4,,,,5,33,"F",2,2,"N",33,0
2019,132938432,121201598,1,4,,,,5,34,"F",1,2,"R",34,0
2019,132938446,121201604,2,4,,,,5,47,"F",1,2,"R",47,0
2019,132938443,121201604,1,1,,,,,,"",,,"",,
2019,132938449,121201606,1,4,,,,5,31,"F",2,2,"R",31,0
2019,132938455,121201613,1,4,,,,5,35,"F",2,2,"R",35,0
2019,132938456,121201613,2,4,,,,5,11,"M",2,2,"R",11,0
2019,132938467,121201621,1,4,,,,5,37,"F",1,2,"R",37,0
2019,132938472,121201626,1,4,,,,5,81,"M",1,2,"R",81,0
2019,132933791,121193645,1,1,,,,,,"",,,"",,
2019,132938479,121201633,1,4,,,,5,26,"M",1,2,"R",26,0
2019,132938482,121201635,1,4,,,,5,45,"M",2,2,"N",45,0
2019,131322767,119780055,1,4,,,,5,77,"F",1,2,"N",77,0
2019,131322772,119780059,1,4,,,,5,52,"F",1,2,"R",52,0
2019,131322783,119780067,2,4,,,,5,25,"M",2,2,"R",25,0
2019,131322782,119780067,1,4,,,,4,,"U",0,3,"U",,
2019,131322784,119780068,1,4,,,,5,42,"F",1,2,"R",42,0
2019,131322789,119780072,1,4,,,,5,43,"M",1,1,"R",43,0
2019,131322791,119780074,1,4,,,,5,36,"M",2,2,"R",36,0
2019,132938840,121201932,1,8,,,,,,"",,,"",,
2019,132938841,121201933,1,4,,,,5,48,"F",2,2,"R",48,0
2019,132938842,121201934,1,4,,,,5,20,"F",1,2,"N",20,0
2019,132938843,121201935,1,1,,,,,,"",,,"",,
2019,132938844,121201936,1,4,,,,5,21,"M",4,2,"R",21,0
2019,132938845,121201937,2,4,,,,5,35,"F",1,2,"R",35,0
2019,132938846,121201938,1,1,,,,,,"",,,"",,
2019,132938847,121201939,1,1,,,,,,"",,,"",,
2019,132938848,121201940,1,4,,,,5,38,"M",2,2,"R",38,0
2019,132938849,121201941,1,8,,,,,,"",,,"",,
2019,132938850,121201942,1,4,,,,5,16,"M",1,2,"R",16,0
2019,132938851,121201943,1,4,,,,5,20,"F",2,2,"R",20,0
2019,132938852,121201943,2,4,,,,5,51,"M",1,2,"N",51,0
2019,132938853,121201944,1,4,,,,5,62,"M",1,2,"R",62,0
2019,132938854,121201945,1,1,,,,,,"",,,"",,
2019,132938855,121201946,1,8,,,,,,"",,,"",,
2019,132938856,121201947,1,4,,,,5,36,"M",2,2,"R",36,0
2019,132938857,121201948,1,1,,,,,,"",,,"",,
2019,132938859,121201950,1,4,,,,5,13,"M",1,1,"R",13,0
2019,132938860,121201951,1,4,,,,5,48,"M",2,2,"R",48,0
2019,132938861,121201952,1,1,,,,,,"",,,"",,
2019,132938862,121201953,1,1,,,,,,"",,,"",,
2019,132938863,121201954,1,4,,,,5,60,"F",1,2,"R",60,0
2019,132938864,121201955,1,4,,,,5,17,"M",1,2,"R",17,0
2019,132938865,121201956,1,4,,,,5,57,"M",2,2,"N",57,0
2019,132938866,121201957,1,8,,,,,,"",,,"",,
2019,132938867,121201958,1,4,,,,5,41,"F",2,2,"R",41,0
2019,132938869,121201959,2,8,,,,,,"",,,"",,
2019,132938868,121201959,1,4,,,,5,27,"F",2,2,"R",27,0
2019,132938870,121201960,1,1,,,,,,"",,,"",,
2019,132938871,121201961,1,4,,,,5,45,"F",1,1,"R",45,0
2019,132938872,121201962,1,1,,,,,,"",,,"",,
2019,132938873,121201963,1,4,,,,5,30,"M",1,3,"R",30,0
2019,132938874,121201964,1,4,,,,5,38,"F",2,2,"R",38,0
2019,132938875,121201965,1,1,,,,,,"",,,"",,
2019,132938876,121201965,2,4,,,,5,27,"F",1,2,"N",27,0
2019,132938877,121201966,1,1,,,,,,"",,,"",,
2019,132938878,121201967,1,4,,,,5,45,"M",1,1,"R",45,0
2019,132938879,121201968,1,4,,,,5,30,"F",1,2,"R",30,0
2019,132938880,121201969,1,8,,,,,,"",,,"",,
2019,132938882,121201971,1,8,,,,,,"",,,"",,
2019,132938883,121201972,1,4,,,,5,29,"F",1,2,"R",29,0
2019,132938884,121201973,1,4,,,,5,39,"F",2,2,"R",39,0
2019,132938885,121201974,1,4,,,,5,30,"F",2,2,"R",30,0
2019,132938886,121201975,1,1,,,,,,"",,,"",,
2019,132938887,121201976,1,4,,,,5,15,"F",2,2,"R",15,0
2019,132938888,121201977,1,4,,,,5,13,"M",1,1,"R",13,0
2019,132938889,121201978,1,4,,,,5,33,"M",2,2,"R",33,0
2019,132938890,121201979,1,4,,,,5,9,"M",2,2,"R",9,0
2019,132938891,121201979,2,4,,,,5,9,"M",2,2,"R",9,0
2019,132938892,121201980,1,4,,,,5,32,"F",2,2,"R",32,0
2019,132938893,121201981,1,4,,,,5,31,"F",1,2,"N",31,0
2019,132938894,121201982,1,4,,,,5,57,"M",1,2,"R",57,0
2019,132938895,121201983,1,4,,,,5,25,"F",1,2,"R",25,0
2019,132938897,121201984,2,8,,,,,,"",,,"",,
2019,132938896,121201984,1,4,,,,5,18,"M",2,2,"R",18,0
2019,132938898,121201985,1,4,,,,5,15,"M",2,2,"R",15,0
2019,132938899,121201986,1,4,,,,5,30,"F",2,2,"R",30,0
2019,132938900,121201987,1,8,,,,,,"",,,"",,
2019,132934022,121193833,1,4,,,,5,30,"F",2,2,"R",30,0
2019,132938901,121201988,1,1,,,,,,"",,,"",,
2019,132938903,121201989,2,4,,,,5,36,"M",1,1,"R",36,0
2019,132938902,121201989,1,4,,,,5,31,"F",1,1,"R",31,0
2019,132938904,121201990,1,4,,,,5,44,"F",1,2,"R",44,0
2019,132938905,121201991,1,3,,,,,,"",,,"",,
2019,132938907,121201992,2,4,,,,5,50,"M",1,1,"R",50,0
2019,129258232,118007538,1,8,,,,,,"",,,"",,
2019,129258322,118007620,1,4,,,,5,21,"F",2,2,"R",21,0
2019,129258323,118007621,1,4,,,,5,36,"F",2,2,"R",36,0
2019,129258324,118007622,1,4,,,,5,46,"F",1,2,"R",46,0
2019,129258325,118007623,1,4,,,,5,29,"F",2,2,"R",29,0
2019,129258326,118007624,1,4,,,,5,63,"F",2,2,"R",63,0
2019,129258328,118007625,2,1,,,,,,"",,,"",,
2019,129258327,118007625,1,1,,,,,,"",,,"",,
2019,129258329,118007626,1,4,,,,5,19,"F",2,2,"R",19,0
2019,129258330,118007627,1,4,,,,5,47,"F",2,2,"R",47,0
2019,129258331,118007628,1,3,,,,,,"",,,"",,
2019,129258332,118007629,1,3,,,,,,"",,,"",,
2019,129258333,118007630,1,8,,,,,,"",,,"",,
2019,129258335,118007632,1,1,,,,,,"",,,"",,
2019,129258336,118007633,1,4,,,,5,40,"M",1,2,"R",40,0
2019,129263436,118011628,1,4,,,,5,26,"F",2,2,"R",26,0
2019,129258338,118007634,1,4,,,,5,30,"M",2,2,"R",30,0
2019,129258339,118007635,1,4,,,,5,33,"F",2,2,"R",33,0
2019,129258340,118007636,1,8,,,,,,"",,,"",,
2019,129258341,118007637,1,4,,,,5,41,"M",2,2,"R",41,0
2019,129258342,118007638,1,4,,,,5,62,"F",1,2,"R",62,0
2019,129258343,118007639,1,4,,,,5,83,"F",1,2,"N",83,0
2019,129258344,118007640,1,1,,,,,,"",,,"",,
2019,129258346,118007641,1,1,,,,,,"",,,"",,
2019,129263447,118007642,1,1,,,,,,"",,,"",,
2019,132933805,121193657,2,4,,,,5,50,"M",1,2,"R",50,0
2019,132938525,121193657,1,4,,,,5,49,"F",1,1,"R",49,0
2019,132938524,121201673,1,4,,,,5,37,"F",1,1,"R",37,0
2019,132938527,121201675,1,4,,,,5,20,"M",2,2,"R",20,0
2019,132938528,121201676,1,4,,,,5,56,"F",2,2,"R",56,0
2019,132938531,121201680,1,4,,,,5,46,"F",2,2,"R",46,0
2019,132938535,121201684,1,4,,,,5,45,"F",1,1,"N",45,0
2019,128261080,117069498,1,1,,,,,,"",,,"",,
2019,128261087,117069505,1,8,,,,,,"",,,"",,
2019,128261088,117069506,1,4,,,,5,55,"M",2,2,"U",55,0
2019,128261092,117069510,1,4,,,,5,42,"F",2,2,"R",42,0
2019,128261094,117069511,6,4,,,,5,61,"M",2,2,"R",61,0
2019,128261093,117069511,5,4,,,,5,80,"M",2,2,"R",80,0
2019,128261095,117069511,7,4,,,,5,53,"M",2,2,"R",53,0
2019,128261097,117069513,1,4,,,,5,30,"F",1,2,"R",30,0
2019,128261102,117069517,1,1,,,,,,"",,,"",,
2019,128261105,117069519,2,1,,,,,,"",,,"",,
2019,128261104,117069519,1,1,,,,,,"",,,"",,
2019,128261124,117069536,1,8,,,,,,"",,,"",,
2019,128261133,117069544,1,4,,,,5,22,"F",2,2,"R",22,0
2019,128261172,117069572,1,4,,,,5,37,"M",1,2,"N",37,0
2019,128261173,117069572,2,8,,,,,,"",,,"",,
2019,128261179,117069576,1,4,,,,5,38,"F",2,2,"R",38,0
2019,128261187,117069582,2,8,,,,,,"",,,"",,
2019,128261186,117069582,1,4,,,,5,24,"F",1,1,"N",24,0
2019,128261190,117069585,1,1,,,,,,"",,,"",,
2019,128261191,117069585,2,4,,,,5,35,"M",1,2,"N",35,0
2019,128261194,117069588,1,1,,,,,,"",,,"",,
2019,128261198,117069593,2,4,,,,5,23,"M",2,1,"R",23,0
2019,128261203,117069593,5,4,,,,4,,"M",1,1,"R",,
2019,128261197,117069593,1,4,,,,5,23,"F",0,1,"R",23,0
2019,128261201,117069593,4,4,,,,5,1,"M",1,1,"R",1,0
2019,128261200,117069593,3,4,,,,5,7,"F",1,1,"R",7,0
2019,128261206,117069596,1,4,,,,5,26,"M",2,2,"N",26,0
2019,128261209,117069599,1,4,,,,5,24,"F",1,2,"R",24,0
2019,128261232,117069616,1,1,,,,,,"",,,"",,
2019,128261233,117069617,1,4,,,,5,31,"F",2,2,"R",31,0
2019,128261234,117069618,1,8,,,,,,"",,,"",,
2019,128261236,117069620,1,4,,,,5,19,"F",1,2,"R",19,0
2019,128261244,117069626,1,4,,,,5,47,"F",1,2,"R",47,0
2019,128261251,117069632,1,4,,,,5,24,"F",1,2,"R",24,0
2019,128261257,117069638,1,4,,,,5,32,"F",2,2,"R",32,0
2019,128261268,117069649,1,4,,,,5,70,"F",1,2,"R",70,0
2019,128261270,117069651,1,8,,,,,,"",,,"",,
2019,128261271,117069651,3,5,3,11,,5,32,"M",1,2,"R",32,0
2019,128261272,117069652,1,4,,,,5,22,"M",2,2,"R",22,0
2019,128261279,117069654,1,4,,,,5,12,"F",2,2,"R",12,0
2019,128261280,117069654,2,4,,,,5,12,"F",2,2,"R",12,0
2019,128261288,117069661,1,4,,,,5,46,"F",2,2,"R",46,0
2019,128261289,117069662,1,1,,,,,,"",,,"",,
2019,128261290,117069663,1,4,,,,4,,"M",0,3,"U",,
2019,128261298,117069669,1,1,,,,,,"",,,"",,
2019,128261302,117069673,1,4,,,,5,39,"M",2,2,"R",39,0
2019,128261315,117069681,1,4,,,,5,27,"F",2,2,"R",27,0
2019,128261320,117069686,1,4,,,,5,33,"F",1,1,"R",33,0
2019,128261322,117069688,1,4,,,,5,5,"F",1,1,"N",5,0
2019,128261327,117069692,1,4,,,,5,72,"M",1,2,"R",72,0
2019,128261328,117069693,1,4,,,,5,35,"F",2,2,"R",35,0
2019,128261330,117069695,1,4,,,,5,20,"F",1,2,"R",20,0
2019,128261331,117069695,2,4,,,,5,27,"F",1,2,"R",27,0
2019,128261333,117069697,1,1,,,,,,"",,,"",,
2019,128261338,117069702,1,4,,,,5,48,"M",2,2,"R",48,0
2019,128261341,117069706,1,4,,,,5,79,"M",1,2,"R",79,0
2019,128261347,117069710,1,4,,,,5,50,"F",1,2,"R",50,0
2019,128261350,117069712,1,8,,,,,,"",,,"",,
2019,129263230,118011473,1,4,,,,5,35,"F",1,2,"U",35,0
2019,129263253,118011490,2,4,,,,5,25,"M",1,2,"R",25,0
2019,129263252,118011490,1,4,,,,5,47,"F",1,2,"R",47,0
2019,129263257,118011492,3,4,,,,5,5,"M",2,2,"R",5,0
2019,129263256,118011492,2,4,,,,5,7,"F",2,3,"R",7,0
2019,129263255,118011492,1,4,,,,5,8,"F",2,2,"R",8,0
2019,129263258,118011492,4,4,,,,5,4,"F",2,2,"R",4,0
2019,129263260,118011494,1,1,,,,,,"",,,"",,
2019,129263261,118011495,1,4,,,,5,78,"M",1,2,"R",78,0
2019,129263262,118011496,1,8,,,,,,"",,,"",,
2019,129263271,118011502,1,4,,,,5,38,"M",1,2,"R",38,0
2019,129263272,118011503,1,4,,,,5,30,"F",1,2,"N",30,0
2019,129263276,118011507,1,1,,,,,,"",,,"",,
2019,129256366,118011509,1,4,,,,5,29,"M",2,2,"R",29,0
2019,129263279,118011509,2,4,,,,4,,"M",0,3,"U",,
2019,129263282,118011512,1,4,,,,5,26,"F",2,2,"R",26,0
2019,129263292,118011516,1,8,,,,,,"",,,"",,
2019,129263295,118011519,1,1,,,,,,"",,,"",,
2019,129263298,118011521,2,4,,,,5,46,"F",1,2,"R",46,0
2019,129263297,118011521,1,4,,,,5,57,"M",1,2,"R",57,0
2019,129263300,118011523,1,4,,,,5,29,"M",1,2,"R",29,0
2019,129263301,118011524,1,4,,,,5,26,"F",1,2,"R",26,0
2019,129263302,118011525,1,4,,,,5,44,"F",3,2,"R",44,0
2019,129263307,118011528,2,4,,,,5,17,"F",2,2,"R",17,0
2019,129263305,118011528,1,4,,,,5,50,"F",2,2,"R",50,0
2019,129263310,118011530,2,8,,,,,,"",,,"",,
2019,129263309,118011530,1,4,,,,5,40,"F",1,2,"R",40,0
2019,129263314,118011533,1,4,,,,5,48,"F",2,2,"R",48,0
2019,129263318,118011537,1,4,,,,5,20,"F",1,2,"R",20,0
2019,129263320,118011539,1,4,,,,5,34,"F",2,2,"N",34,0
2019,129263325,118011543,1,4,,,,5,30,"F",2,2,"R",30,0
2019,129263335,118011550,1,4,,,,5,32,"F",2,2,"R",32,0
2019,129263342,118011555,1,8,,,,,,"",,,"",,
2019,129263352,118011557,1,4,,,,5,29,"F",1,2,"R",29,0
2019,129263357,118011561,2,4,,,,5,23,"F",2,2,"R",23,0
2019,129263356,118011561,1,4,,,,5,22,"F",2,2,"R",22,0
2019,129263358,118011562,1,4,,,,5,37,"F",1,2,"R",37,0
2019,129263361,118011565,1,4,,,,5,36,"F",2,2,"R",36,0
2019,129263366,118011569,1,4,,,,5,30,"F",2,2,"R",30,0
2019,129263368,118011571,1,4,,,,5,18,"M",1,1,"R",18,0
2019,129263370,118011573,1,4,,,,5,66,"M",2,2,"N",66,0
2019,129263372,118011576,1,4,,,,5,18,"M",2,2,"R",18,0
2019,129263373,118011577,1,4,,,,5,20,"M",1,1,"R",20,0
2019,129263374,118011577,2,4,,,,5,46,"F",1,2,"R",46,0
2019,129263375,118011578,1,4,,,,5,46,"M",2,2,"R",46,0
2019,129263379,118011580,1,4,,,,5,53,"F",1,2,"R",53,0
2019,129263381,118011582,1,4,,,,5,49,"M",2,2,"R",49,0
2019,129263382,118011582,2,4,,,,5,44,"F",2,2,"R",44,0
2019,129263385,118011584,1,4,,,,5,75,"M",1,2,"R",75,0
2019,129263386,118011585,1,4,,,,5,42,"F",1,2,"R",42,0
2019,129263391,118011590,1,4,,,,5,37,"F",1,1,"R",37,0
